identifier,type,id,operator,capacity,charging_station:output,access,payment:cards,opening_hours,network,total_sockets,total_kw,flag_missing_tag,overflow,overflow_power,adjusted_kw,socket:chademo,socket:chademo:kw,socket:tesla_destination,socket:tesla_destination:kw,socket:type2,socket:type2:kw,socket:type2_cable,socket:type2_cable:kw,socket:type2_combo,socket:type2_combo:kw
node/13798194913,unassigned_point,node/13798194913,PROHS,2,0.0,private,,,,2,44.0,no,0,0.0,44.0,,,,,2,22.0,,,,
ACB-00041,unassigned_point,node/13805665352,Powerdot,2,122.0,yes,no,24/7,Mobi.E,3,222.0,no,1,22.0,122.0,,,,,1,22.0,,,2,100.0
AGB-00004,unassigned_point,node/13805678643,EDP,2,0.0,yes,no,24/7,Mobi.E,2,44.0,yes,0,0.0,44.0,,,,,2,22.0,,,,
ALM-00150,unassigned_point,node/13805699202,Mota Engil II,2,50.0,yes,yes,24/7,Mobi.E,2,100.0,no,0,0.0,50.0,,,,,,,,,2,50.0
CSC-00539,unassigned_point,node/13805790124,True Kare,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,,,,,2,22.0,,,,
CSC-00533,unassigned_point,node/13805790125,True Kare,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,,,,,2,22.0,,,,
CSC-00524,unassigned_point,node/13805790126,True Kare,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,,,,,2,22.0,,,,
CSC-00407,unassigned_point,node/13805790127,True Kare,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,,,,,2,22.0,,,,
CSC-00550,unassigned_point,node/13805836603,True Kare,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,,,,,2,22.0,,,,
CSC-00548,unassigned_point,node/13805836604,True Kare,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,,,,,2,22.0,,,,
CSC-00540,unassigned_point,node/13805836605,True Kare,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,,,,,2,22.0,,,,
GMR-00171,unassigned_point,node/13805932199,Galp Power,2,0.0,customers,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,,,,,2,22.0,,,,
GMR-00170,unassigned_point,node/13805932200,Galp Power,2,0.0,customers,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,,,,,2,22.0,,,,
GMR-00172,unassigned_point,node/13805934943,Galp Power,2,0.0,customers,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,,,,,2,22.0,,,,
GMR-00169,unassigned_point,node/13805937701,Galp Power,2,0.0,customers,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,,,,,2,22.0,,,,
MTA-00078,unassigned_point,node/13805970082,True Kare,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,,,,,2,22.0,,,,
MTA-00031,unassigned_point,node/13805970083,True Kare,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,,,,,2,22.0,,,,
MTA-00029,unassigned_point,node/13805970084,True Kare,2,0.0,yes,no,24/7,Mobi.E,2,44.0,yes,0,0.0,44.0,,,,,2,22.0,,,,
MTA-00096,unassigned_point,node/13806010420,True Kare,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,,,,,2,22.0,,,,
MTA-00090,unassigned_point,node/13806010421,True Kare,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,,,,,2,22.0,,,,
MTA-00082,unassigned_point,node/13806010422,True Kare,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,,,,,2,22.0,,,,
MTA-00080,unassigned_point,node/13806010423,True Kare,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,,,,,2,22.0,,,,
VIS-00120,unassigned_point,node/13806199073,Powerdot,2,0.0,yes,no,09:00-21:00,Mobi.E,2,240.0,yes,0,0.0,240.0,,,,,,,,,2,120.0
VIS-00121,unassigned_point,node/13806199084,Powerdot,2,0.0,yes,no,09:00-21:00,Mobi.E,2,240.0,yes,0,0.0,240.0,,,,,,,,,2,120.0
SXL-00083,unassigned_point,node/13807169583,EDP,2,0.0,yes,no,24/7,Mobi.E,3,142.0,yes,1,22.0,120.0,,,,,1,22.0,,,2,60.0
CSC-00561,unassigned_point,node/13807237028,True Kare,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,,,,,2,22.0,,,,
CSC-00526,unassigned_point,node/13807245118,True Kare,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,,,,,2,22.0,,,,
CSC-?????,unassigned_point,node/13807248826,True Kare,2,0.0,yes,no,24/7,Mobi.E,2,44.0,yes,0,0.0,44.0,,,,,2,22.0,,,,
CSC-?????,unassigned_point,node/13807248827,True Kare,2,0.0,yes,no,24/7,Mobi.E,2,44.0,yes,0,0.0,44.0,,,,,2,22.0,,,,
CSC-00527,unassigned_point,node/13807248828,True Kare,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,,,,,2,22.0,,,,
CSC-00549,unassigned_point,node/13807257613,True Kare,2,0.0,yes,no,24/7,Mobi.E,2,44.0,yes,0,0.0,44.0,,,,,2,22.0,,,,
FNC-00079,unassigned_point,node/13807794876,Galp Power,2,180.0,yes,no,24/7,Mobi.E,2,360.0,yes,0,0.0,180.0,,,,,,,,,2,180.0
SVC-00006,unassigned_point,node/13807827814,Galp Power,2,120.0,yes,no,24/7,Mobi.E,2,240.0,yes,0,0.0,120.0,,,,,,,,,2,120.0
OLR-00005,unassigned_point,node/13822202623,Prio.E,2,0.0,yes,no,24/7,Mobi.E,2,44.0,yes,0,0.0,44.0,,,,,2,22.0,,,,
AGD-00021,unassigned_point,node/13822293820,DTE,2,82.0,yes,yes,24/7,Mobi.E,3,142.0,yes,1,22.0,82.0,,,,,1,22.0,,,2,60.0
CVL-00052,unassigned_point,node/13822302722,Maksu Services,1,0.0,yes,no,24/7,Mobi.E,1,22.0,yes,0,0.0,22.0,,,,,,,1,22.0,,
TBR-00011,unassigned_point,node/13822379271,Galp Power,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,,,,,2,22.0,,,,
ALB-00026,unassigned_point,node/13822480037,Galp Power,2,0.0,yes,no,24/7,Mobi.E,2,240.0,no,0,0.0,240.0,,,,,,,,,2,120.0
FNC-00076,unassigned_point,node/13825640353,Powerdot,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,,,,,2,22.0,,,,
PESTANA-CASINO-03,unassigned_point,node/13825702235,Galp Power,1,0.0,customers,no,24/7,Mobi.E,1,7.4,no,0,0.0,7.4,,,,,1,7.4,,,,
RGR-00015,unassigned_point,node/13825881161,SEGMA,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,,,,,2,22.0,,,,
LGS-00040,unassigned_point,node/13825884440,Charging Together,2,300.0,yes,yes,24/7,Mobi.E,3,380.0,yes,1,80.0,300.0,1,80.0,,,,,,,2,150.0
LGS-?????,unassigned_point,node/13825891266,REMO,2,0.0,yes,yes,24/7,Mobi.E,2,120.0,yes,0,0.0,120.0,,,,,,,,,2,60.0
LGS-?????,unassigned_point,node/13825891267,REMO,2,0.0,yes,yes,24/7,Mobi.E,2,120.0,yes,0,0.0,120.0,,,,,,,,,2,60.0
OLH-00050,unassigned_point,node/13829455959,True Kare,2,0.0,yes,no,24/7,Mobi.E,2,44.0,yes,0,0.0,44.0,,,,,2,22.0,,,,
LGA-00047,unassigned_point,node/13830836772,Luzigás,2,120.0,yes,no,24/7,Mobi.E,2,240.0,no,0,0.0,120.0,,,,,,,,,2,120.0
IDN-00009,unassigned_point,node/13830936462,Atlante,1,0.0,yes,no,24/7,Mobi.E,1,22.0,no,0,0.0,22.0,,,,,1,22.0,,,,
MTS-00195,unassigned_point,node/13830953842,Repsol,1,0.0,yes,no,24/7,Mobi.E,3,132.0,no,2,72.0,60.0,1,50.0,,,,,1,22.0,1,60.0
LLE-00188,unassigned_point,node/13831550443,Loulé Concelho Global,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,,,,,2,22.0,,,,
ABF-00119,unassigned_point,node/13831566622,Cepsa,2,300.0,yes,yes,24/7,Mobi.E,2,600.0,yes,0,0.0,300.0,,,,,,,,,2,300.0
LMG-00009,unassigned_point,node/13839037531,Iberdrola,2,0.0,yes,no,24/7,Mobi.E,2,44.0,yes,0,0.0,44.0,,,,,2,22.0,,,,
OLR-00004,unassigned_point,node/13839117084,Prio.E,2,0.0,yes,no,24/7,Mobi.E,2,360.0,yes,0,0.0,360.0,,,,,,,,,2,180.0
LOU-00018,unassigned_point,node/13839333786,Helexia II,2,160.0,yes,yes,24/7,Mobi.E,2,320.0,no,0,0.0,160.0,,,,,,,,,2,160.0
FLG-00032,unassigned_point,node/13839336456,Powerdot,2,200.0,yes,no,24/7,Mobi.E,2,200.0,no,0,0.0,200.0,,,,,,,,,2,100.0
TND-00023,unassigned_point,node/13839354977,Helexia II,2,160.0,yes,yes,Mo-Sa 09:00-19:00,Mobi.E,2,200.0,no,0,0.0,160.0,,,,,,,,,2,100.0
MAI-00101,unassigned_point,node/13839382785,Repsol,1,0.0,yes,no,24/7,Mobi.E,3,132.0,yes,2,72.0,60.0,1,50.0,,,,,1,22.0,1,60.0
MAI-00100,unassigned_point,node/13839382795,Repsol,1,0.0,yes,no,24/7,Mobi.E,3,132.0,yes,2,72.0,60.0,1,50.0,,,,,1,22.0,1,60.0
VFX-00128,unassigned_point,node/13839383992,Galp Power,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,,,,,2,22.0,,,,
TVD-00097,unassigned_point,node/13839474541,Powerdot,2,0.0,yes,no,09:00-21:00,Mobi.E,2,320.0,yes,0,0.0,320.0,,,,,,,,,2,160.0
TVD-00097,unassigned_point,node/13839474552,Powerdot,2,0.0,yes,no,09:00-21:00,Mobi.E,3,422.0,yes,1,22.0,400.0,,,,,1,22.0,,,2,200.0
ABF-00158,unassigned_point,node/13841844514,EDP,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,,,,,2,22.0,,,,
LMG-00029,unassigned_point,node/13849252999,Powerdot,1,0.0,yes,no,09:00-21:00,Mobi.E,1,200.0,yes,0,0.0,200.0,,,,,,,,,1,200.0
LMG-00028,unassigned_point,node/13849253000,Powerdot,1,0.0,yes,no,09:00-21:00,Mobi.E,1,240.0,yes,0,0.0,240.0,,,,,,,,,1,240.0
FNC-00078,unassigned_point,node/13849332628,Repsol,1,82.0,yes,no,24/7,Mobi.E,3,132.0,no,2,72.0,82.0,1,50.0,,,,,1,22.0,1,60.0
AGD-00034,unassigned_point,node/13850642501,DTE,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,,,,,2,22.0,,,,
AGD-00030,unassigned_point,node/13850642502,DTE,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,,,,,2,22.0,,,,
AGD-00027,unassigned_point,node/13850642503,DTE,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,,,,,2,22.0,,,,
TVD-00082,unassigned_point,node/13852842696,Mota Engil II,2,120.0,yes,yes,24/7,Mobi.E,2,240.0,yes,0,0.0,120.0,,,,,,,,,2,120.0
TVD-00084,unassigned_point,node/13853942449,Mota Engil II,2,120.0,yes,yes,24/7,Mobi.E,2,240.0,yes,0,0.0,120.0,,,,,,,,,2,120.0
TVD-00083,unassigned_point,node/13854019012,Mota Engil II,2,120.0,yes,yes,24/7,Mobi.E,2,240.0,no,0,0.0,120.0,,,,,,,,,2,120.0
TVD-00073,unassigned_point,node/13854040922,Mota Engil II,2,0.0,yes,yes,24/7,Mobi.E,2,120.0,yes,0,0.0,120.0,,,,,,,,,2,60.0
TVD-00081,unassigned_point,node/13854046590,Mota Engil II,2,120.0,yes,yes,24/7,Mobi.E,2,240.0,yes,0,0.0,120.0,,,,,,,,,2,120.0
TVD-00058,unassigned_point,node/13854060148,Mota Engil II,2,120.0,yes,yes,24/7,Mobi.E,2,240.0,yes,0,0.0,120.0,,,,,,,,,2,120.0
TVD-00055,unassigned_point,node/13854071745,Mota Engil II,2,120.0,yes,yes,24/7,Mobi.E,2,240.0,yes,0,0.0,120.0,,,,,,,,,2,120.0
TVD-00078,unassigned_point,node/13854087416,Mota Engil II,2,120.0,yes,yes,24/7,Mobi.E,2,240.0,yes,0,0.0,120.0,,,,,,,,,2,120.0
TVD-00061,unassigned_point,node/13854090286,Mota Engil II,2,120.0,yes,yes,24/7,Mobi.E,2,240.0,yes,0,0.0,120.0,,,,,,,,,2,120.0
TVD-00063,unassigned_point,node/13854122024,Mota Engil II,2,120.0,yes,yes,24/7,Mobi.E,2,240.0,yes,0,0.0,120.0,,,,,,,,,2,120.0
TVD-00054,unassigned_point,node/13854123579,Mota Engil II,2,90.0,yes,yes,24/7,Mobi.E,2,180.0,no,0,0.0,90.0,,,,,,,,,2,90.0
TVD-00056,unassigned_point,node/13854132562,Mota Engil II,2,90.0,yes,yes,24/7,Mobi.E,2,180.0,yes,0,0.0,90.0,,,,,,,,,2,90.0
LSB-01183,unassigned_point,node/13854206583,Maksu Services,2,0.0,yes,no,24/7,Mobi.E,2,240.0,yes,0,0.0,240.0,,,,,,,,,2,120.0
LSB-01230,unassigned_point,node/13854245959,Maksu Services,2,0.0,yes,no,24/7,Mobi.E,2,240.0,yes,0,0.0,240.0,,,,,,,,,2,120.0
ENT-00012,unassigned_point,node/13854259890,Powerdot,2,122.0,yes,yes,24/7,Mobi.E,3,222.0,no,1,22.0,122.0,,,,,1,22.0,,,2,100.0
TVD-00067,unassigned_point,node/13854407278,Mota Engil II,2,180.0,yes,yes,24/7,Mobi.E,2,360.0,yes,0,0.0,180.0,,,,,,,,,2,180.0
TVD-00072,unassigned_point,node/13854424477,Mota Engil II,2,0.0,yes,yes,24/7,Mobi.E,2,240.0,yes,0,0.0,240.0,,,,,,,,,2,120.0
TVD-00071,unassigned_point,node/13854424478,Mota Engil II,2,0.0,yes,yes,24/7,Mobi.E,2,120.0,yes,0,0.0,120.0,,,,,,,,,2,60.0
TVD-00069,unassigned_point,node/13854429680,Mota Engil II,2,0.0,yes,yes,24/7,Mobi.E,2,240.0,yes,0,0.0,240.0,,,,,,,,,2,120.0
TVD-00068,unassigned_point,node/13854429681,Mota Engil II,2,0.0,yes,yes,24/7,Mobi.E,2,120.0,yes,0,0.0,120.0,,,,,,,,,2,60.0
OBR-00019,unassigned_point,node/13858633562,Galp Power,2,82.0,yes,no,24/7,Mobi.E,3,132.0,yes,1,22.0,82.0,1,50.0,,,1,22.0,,,1,60.0
PRT-00366,unassigned_point,node/13858674671,Atlante,2,0.0,customers,no,24/7,Mobi.E,2,14.8,yes,0,0.0,14.8,,,,,2,7.4,,,,
CBR-00157,unassigned_point,node/13858702890,Powerdot,2,172.0,yes,no,24/7,Mobi.E,3,322.0,no,1,22.0,172.0,,,,,1,22.0,,,2,150.0
LRA-?????,unassigned_point,node/13860338079,Repsol,2,0.0,yes,no,24/7,Mobi.E,2,300.0,yes,0,0.0,300.0,,,,,,,,,2,150.0
LRA-?????,unassigned_point,node/13860338080,Repsol,2,0.0,yes,no,24/7,Mobi.E,2,300.0,yes,0,0.0,300.0,,,,,,,,,2,150.0
LRA-?????,unassigned_point,node/13860338081,Repsol,2,0.0,yes,no,24/7,Mobi.E,2,300.0,yes,0,0.0,300.0,,,,,,,,,2,150.0
TVD-00074,unassigned_point,node/13860340433,Mota Engil II,2,0.0,yes,yes,24/7,Mobi.E,2,240.0,yes,0,0.0,240.0,,,,,,,,,2,120.0
AGD-00022,unassigned_point,node/13861312602,DTE,2,82.0,yes,yes,24/7,Mobi.E,3,142.0,no,1,22.0,82.0,,,,,1,22.0,,,2,60.0
CTM-00015,unassigned_point,node/13861344405,Galp Power,2,0.0,yes,no,24/7,Mobi.E,2,44.0,yes,0,0.0,44.0,,,,,2,22.0,,,,
CSC-00444,unassigned_point,node/13861699319,True Kare,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,,,,,2,22.0,,,,
CSC-00523,unassigned_point,node/13862462290,True Kare,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,,,,,2,22.0,,,,
CSC-00467,unassigned_point,node/13862462291,True Kare,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,,,,,2,22.0,,,,
CSC-00534,unassigned_point,node/13863459002,True Kare,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,,,,,2,22.0,,,,
CSC-00562,unassigned_point,node/13863469317,True Kare,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,,,,,2,22.0,,,,
CSC-00560,unassigned_point,node/13863478163,True Kare,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,,,,,2,22.0,,,,
CSC-00551,unassigned_point,node/13863478164,True Kare,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,,,,,2,22.0,,,,
FIG-00051,unassigned_point,node/13863500996,True Kare,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,,,,,2,22.0,,,,
FIG-00049,unassigned_point,node/13863528845,True Kare,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,,,,,2,22.0,,,,
FIG-00048,unassigned_point,node/13863528846,True Kare,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,,,,,2,22.0,,,,
FIG-00047,unassigned_point,node/13863528847,True Kare,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,,,,,2,22.0,,,,
FIG-00046,unassigned_point,node/13863528848,True Kare,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,,,,,2,22.0,,,,
FIG-00058,unassigned_point,node/13863551643,True Kare,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,,,,,2,22.0,,,,
FIG-00057,unassigned_point,node/13863551644,True Kare,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,,,,,2,22.0,,,,
FIG-00055,unassigned_point,node/13863551645,True Kare,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,,,,,2,22.0,,,,
FIG-00053,unassigned_point,node/13863577564,True Kare,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,,,,,2,22.0,,,,
FIG-00052,unassigned_point,node/13863577565,True Kare,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,,,,,2,22.0,,,,
FIG-00063,unassigned_point,node/13866016229,True Kare,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,,,,,2,22.0,,,,
FIG-00061,unassigned_point,node/13866016230,True Kare,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,,,,,2,22.0,,,,
FIG-00060,unassigned_point,node/13866016231,True Kare,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,,,,,2,22.0,,,,
FIG-00059,unassigned_point,node/13866016232,True Kare,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,,,,,2,22.0,,,,
LSB-01219,unassigned_point,node/13866023588,True Kare,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,,,,,2,22.0,,,,
LSB-01212,unassigned_point,node/13866023589,True Kare,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,,,,,2,22.0,,,,
FIG-00065,unassigned_point,node/13866027302,True Kare,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,,,,,2,22.0,,,,
FIG-00064,unassigned_point,node/13866027303,True Kare,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,,,,,2,22.0,,,,
MTS-00200,unassigned_point,node/13866060158,EDP,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,,,,,2,22.0,,,,
LSB-01203,unassigned_point,node/13866104191,True Kare,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,,,,,2,22.0,,,,
LSB-01202,unassigned_point,node/13866104192,True Kare,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,,,,,2,22.0,,,,
LSB-01200,unassigned_point,node/13866104193,True Kare,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,,,,,2,22.0,,,,
LSB-01199,unassigned_point,node/13866104194,True Kare,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,,,,,2,22.0,,,,
LSB-01195,unassigned_point,node/13866104195,True Kare,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,,,,,2,22.0,,,,
STS-00055,unassigned_point,node/13866198938,True Kare,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,,,,,2,22.0,,,,
VRL-00053,unassigned_point,node/13866198947,Goldenergy,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,,,,,2,22.0,,,,
MTA-00081,unassigned_point,node/13866251304,True Kare,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,,,,,2,22.0,,,,
MTA-00073,unassigned_point,node/13866251305,True Kare,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,,,,,2,22.0,,,,
MTA-00063,unassigned_point,node/13866251306,True Kare,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,,,,,2,22.0,,,,
MTA-00050,unassigned_point,node/13866251307,True Kare,2,0.0,yes,no,24/7,Mobi.E,2,44.0,no,0,0.0,44.0,,,,,2,22.0,,,,
VLG-00055,unassigned_point,node/13866259469,Galp Power,2,0.0,yes,no,24/7,Mobi.E,3,55.0,yes,1,11.0,44.0,1,22.0,,,,,1,11.0,1,22.0
OLH-00056,unassigned_point,node/13866262130,True Kare,2,0.0,yes,no,24/7,Mobi.E,2,44.0,yes,0,0.0,44.0,,,,,2,22.0,,,,
OBR-00021,unassigned_point,node/13868096831,Galp Power,2,180.0,yes,no,24/7,Mobi.E,2,360.0,no,0,0.0,180.0,,,,,,,,,2,180.0
LSB-01117,unassigned_point,node/13875524257,EDP,2,0.0,yes,no,24/7,Mobi.E,2,120.0,yes,0,0.0,120.0,,,,,,,,,2,60.0
LSB-01116,unassigned_point,node/13875524258,EDP,2,0.0,yes,no,24/7,Mobi.E,2,240.0,yes,0,0.0,240.0,,,,,,,,,2,120.0
CSC-00568,unassigned_point,node/13875644545,Cepsa,1,150.0,yes,yes,24/7,Mobi.E,1,150.0,no,0,0.0,150.0,,,,,,,,,1,150.0
LSB-01176,unassigned_point,node/13875660641,EMEL,2,0.0,yes,no,24/7,Mobi.E,2,14.8,yes,0,0.0,14.8,,,,,2,7.4,,,,
LSB-01175,unassigned_point,node/13875660642,EMEL,2,0.0,yes,no,24/7,Mobi.E,2,14.8,yes,0,0.0,14.8,,,,,2,7.4,,,,
LSB-01174,unassigned_point,node/13875660643,EMEL,2,0.0,yes,no,24/7,Mobi.E,2,14.8,yes,0,0.0,14.8,,,,,2,7.4,,,,
LSB-01177,unassigned_point,node/13875660646,EMEL,2,0.0,yes,no,24/7,Mobi.E,2,14.8,yes,0,0.0,14.8,,,,,2,7.4,,,,
LSB-01178,unassigned_point,node/13875660647,EMEL,2,0.0,yes,no,24/7,Mobi.E,2,14.8,yes,0,0.0,14.8,,,,,2,7.4,,,,
MTJ-?????,unassigned_point,node/13876174506,Cepsa,2,300.0,yes,yes,24/7,Mobi.E,2,600.0,yes,0,0.0,300.0,,,,,,,,,2,300.0
PTM-?????,unassigned_point,node/13876278070,Cepsa,2,300.0,yes,yes,24/7,Mobi.E,2,600.0,yes,0,0.0,300.0,,,,,,,,,2,300.0
SNT-?????,unassigned_point,node/13876810245,Charging Together,2,0.0,yes,no,24/7,Mobi.E,2,800.0,yes,0,0.0,800.0,,,,,,,,,2,400.0
SNT-?????,unassigned_point,node/13876810246,Charging Together,2,0.0,yes,no,24/7,Mobi.E,2,800.0,yes,0,0.0,800.0,,,,,,,,,2,400.0
SNT-?????,unassigned_point,node/13876810247,Charging Together,2,0.0,yes,no,24/7,Mobi.E,2,800.0,yes,0,0.0,800.0,,,,,,,,,2,400.0
SNT-?????,unassigned_point,node/13876810248,Charging Together,2,0.0,yes,no,24/7,Mobi.E,2,800.0,yes,0,0.0,800.0,,,,,,,,,2,400.0
PNF-00059,unassigned_point,node/13878734699,Powerdot,2,122.0,yes,no,24/7,Mobi.E,3,222.0,yes,1,22.0,122.0,,,,,1,22.0,,,2,100.0
CTM-00014,unassigned_point,node/13878827722,Galp Power,2,0.0,yes,no,24/7,Mobi.E,2,44.0,yes,0,0.0,44.0,,,,,2,22.0,,,,
CLD-00049,unassigned_point,node/13883106914,Helexia II,2,160.0,yes,yes,Mo-Sa 09:00-19:00,Mobi.E,2,200.0,yes,0,0.0,160.0,,,,,,,,,2,100.0
SXL-00087,unassigned_point,node/13885341831,Iberdrola,2,0.0,yes,no,09:00-21:30,Mobi.E,2,44.0,yes,0,0.0,44.0,,,,,2,22.0,,,,
Charger 1,unassigned_point,node/13885763033,High Green Power,1,0.0,customers,no,24/7,High Green Power,1,22.0,yes,0,0.0,22.0,,,,,,,1,22.0,,
Charger 2,unassigned_point,node/13885763040,High Green Power,1,0.0,customers,no,24/7,High Green Power,1,22.0,yes,0,0.0,22.0,,,,,1,22.0,,,,
Charger 1,unassigned_point,node/13885824285,High Green Power,1,0.0,customers,no,24/7,High Green Power,1,11.0,yes,0,0.0,11.0,,,,,,,1,11.0,,
Charger 3,unassigned_point,node/13885824286,High Green Power,1,0.0,customers,no,24/7,High Green Power,1,11.0,yes,0,0.0,11.0,,,,,,,1,11.0,,
Charger 2,unassigned_point,node/13885824289,High Green Power,1,0.0,customers,no,24/7,High Green Power,1,11.0,yes,0,0.0,11.0,,,,,,,1,11.0,,
CLD-00056,unassigned_point,node/13889750967,Zunder,1,0.0,yes,yes,24/7,Mobi.E,2,800.0,yes,1,400.0,400.0,,,,,,,,,2,400.0
CLD-00057,unassigned_point,node/13889750968,Zunder,1,0.0,yes,yes,24/7,Mobi.E,2,800.0,yes,1,400.0,400.0,,,,,,,,,2,400.0
CLD-00054,unassigned_point,node/13889750969,Zunder,2,0.0,yes,yes,24/7,Mobi.E,2,800.0,yes,0,0.0,800.0,,,,,,,,,2,400.0
CLD-00055,unassigned_point,node/13889750970,Zunder,2,0.0,yes,yes,24/7,Mobi.E,2,800.0,yes,0,0.0,800.0,,,,,,,,,2,400.0
node/13889761322,unassigned_point,node/13889761322,Zunder,2,0.0,yes,yes,24/7,Zunder,2,800.0,yes,0,0.0,800.0,,,,,,,,,2,400.0
node/13889761327,unassigned_point,node/13889761327,Zunder,2,0.0,yes,yes,24/7,Zunder,2,800.0,yes,0,0.0,800.0,,,,,,,,,2,400.0
node/13889766508,unassigned_point,node/13889766508,Zunder,2,0.0,yes,yes,24/7,Zunder,2,800.0,yes,0,0.0,800.0,,,,,,,,,2,400.0
node/13889766509,unassigned_point,node/13889766509,Zunder,2,0.0,yes,yes,24/7,Zunder,2,800.0,yes,0,0.0,800.0,,,,,,,,,2,400.0
ALM-00151,unassigned_point,node/13889951356,Mota Engil II,2,0.0,yes,yes,24/7,Mobi.E,2,300.0,yes,0,0.0,300.0,,,,,,,,,2,150.0
